NAME,YEAR,MONTH,DAY,PERIOD,VALUE
CANDELARIA_1_GNL_X,2026,5,9,1,5.51027
CANDELARIA_1_GNL_INF,2026,5,9,1,5.51027
CANDELARIA_2_DIE,2026,5,9,1,5.74038
CANDELARIA_2_GN_A,2026,5,9,1,5.51038
CANDELARIA_2_GNL_A,2026,5,9,1,5.51038
CANDELARIA_2_GNL_B,2026,5,9,1,5.51038
CANDELARIA_2_GNL_C,2026,5,9,1,5.51038
CANDELARIA_2_GNL_D,2026,5,9,1,5.51038
CANDELARIA_2_GNL_E,2026,5,9,1,5.51038
CANDELARIA_2_GNL_F,2026,5,9,1,5.51038
CANDELARIA_2_GNL_G,2026,5,9,1,5.51038
CANDELARIA_2_GNL_X,2026,5,9,1,5.51038
CANDELARIA_2_GNL_INF,2026,5,9,1,5.51038
LOS_PINOS,2026,5,9,1,10.33
NEHUENCO_1-FA_GN_A,2026,5,9,1,0
NEHUENCO_1-FA_GNL_A,2026,5,9,1,0
NEHUENCO_1-FA_GNL_B,2026,5,9,1,0
NEHUENCO_1-FA_GNL_C,2026,5,9,1,0
NEHUENCO_1-FA_GNL_D,2026,5,9,1,0
NEHUENCO_1-FA_GNL_E,2026,5,9,1,0
NEHUENCO_1-FA_GNL_F,2026,5,9,1,0
NEHUENCO_1-FA_GNL_G,2026,5,9,1,0
NEHUENCO_1-FA_GNL_X,2026,5,9,1,0
NEHUENCO_1-TG_GN_A,2026,5,9,1,4.091628079
NEHUENCO_1-TG_GNL_A,2026,5,9,1,4.091628079
NEHUENCO_1-TG_GNL_B,2026,5,9,1,4.091628079
NEHUENCO_1-TG_GNL_C,2026,5,9,1,4.091628079
NEHUENCO_1-TG_GNL_D,2026,5,9,1,4.091628079
NEHUENCO_1-TG_GNL_E,2026,5,9,1,4.091628079
NEHUENCO_1-TG_GNL_F,2026,5,9,1,4.091628079
NEHUENCO_1-TG_GNL_G,2026,5,9,1,4.091628079
NEHUENCO_1-TG_GNL_X,2026,5,9,1,4.091628079
NEHUENCO_1-TG_GNL_INF,2026,5,9,1,4.091628079
NEHUENCO_1-TG+TV_DIE,2026,5,9,1,6.43
NEHUENCO_1-TG+TV_GN_A,2026,5,9,1,4.54
NEHUENCO_1-TG+TV_GNL_A,2026,5,9,1,4.54
NEHUENCO_1-TG+TV_GNL_B,2026,5,9,1,4.54
NEHUENCO_1-TG+TV_GNL_C,2026,5,9,1,4.54
NEHUENCO_1-TG+TV_GNL_D,2026,5,9,1,4.54
NEHUENCO_1-TG+TV_GNL_E,2026,5,9,1,4.54
NEHUENCO_1-TG+TV_GNL_F,2026,5,9,1,4.54
NEHUENCO_1-TG+TV_GNL_G,2026,5,9,1,4.54
NEHUENCO_1-TG+TV_GNL_X,2026,5,9,1,4.54
NEHUENCO_1-TG+TV_GNL_INF,2026,5,9,1,4.54
NEHUENCO_2-TG_GN_A,2026,5,9,1,3.75
NEHUENCO_2-TG_GNL_A,2026,5,9,1,3.75
NEHUENCO_2-TG_GNL_B,2026,5,9,1,3.75
NEHUENCO_2-TG_GNL_C,2026,5,9,1,3.75
NEHUENCO_2-TG_GNL_D,2026,5,9,1,3.75
NEHUENCO_2-TG_GNL_E,2026,5,9,1,3.75
NEHUENCO_2-TG_GNL_F,2026,5,9,1,3.75
NEHUENCO_2-TG_GNL_G,2026,5,9,1,3.75
NEHUENCO_2-TG_GNL_X,2026,5,9,1,3.75
NEHUENCO_2-TG_GNL_INF,2026,5,9,1,3.75
NEHUENCO_2-TG+TV_DIE,2026,5,9,1,7.12
NEHUENCO_2-TG+TV_GN_A,2026,5,9,1,3.75
NEHUENCO_2-TG+TV_GNL_A,2026,5,9,1,3.75
NEHUENCO_2-TG+TV_GNL_B,2026,5,9,1,3.75
NEHUENCO_2-TG+TV_GNL_C,2026,5,9,1,3.75
NEHUENCO_2-TG+TV_GNL_D,2026,5,9,1,3.75
NEHUENCO_2-TG+TV_GNL_E,2026,5,9,1,3.75
NEHUENCO_2-TG+TV_GNL_F,2026,5,9,1,3.75
NEHUENCO_2-TG+TV_GNL_G,2026,5,9,1,3.75
NEHUENCO_2-TG+TV_GNL_X,2026,5,9,1,3.75
NEHUENCO_2-TG+TV_GNL_INF,2026,5,9,1,3.75
NEHUENCO_9B_DIE,2026,5,9,1,4.3
NEHUENCO_9B_GN_A,2026,5,9,1,2.9
NEHUENCO_9B_GNL_A,2026,5,9,1,2.9
NEHUENCO_9B_GNL_B,2026,5,9,1,2.9
NEHUENCO_9B_GNL_C,2026,5,9,1,2.9
NEHUENCO_9B_GNL_D,2026,5,9,1,2.9
NEHUENCO_9B_GNL_E,2026,5,9,1,2.9
NEHUENCO_9B_GNL_F,2026,5,9,1,2.9
NEHUENCO_9B_GNL_G,2026,5,9,1,2.9
NEHUENCO_9B_GNL_X,2026,5,9,1,2.9
NEHUENCO_9B_GNL_INF,2026,5,9,1,2.9
SANTA_MARIA,2026,5,9,1,3
COCHRANE_1,2026,5,9,1,7.86
COCHRANE_2,2026,5,9,1,7.82
CERRO_DOMINADOR_CS,2026,5,9,1,0.904
CARDONES,2026,5,9,1,18.30906462
MAULE,2026,5,9,1,61.71
CEMENTOS_BIOBIO_DIE,2026,5,9,1,16.84
CEMENTOS_BIOBIO_FO6,2026,5,9,1,16.84
CELCO_BL1,2026,5,9,1,0
CELCO_BL2,2026,5,9,1,0
LICANTEN_BL1,2026,5,9,1,1.9
LICANTEN_BL2,2026,5,9,1,1.9
NUEVA_ALDEA_BL1,2026,5,9,1,0
NUEVA_ALDEA_BL2,2026,5,9,1,0
NUEVA_ALDEA_BL3,2026,5,9,1,0
VALDIVIA_BL1_EUCA,2026,5,9,1,0
VALDIVIA_BL1_PINO,2026,5,9,1,0
VALDIVIA_BL2_EUCA,2026,5,9,1,0
VALDIVIA_BL2_PINO,2026,5,9,1,0
VALDIVIA_BL3_EUCA,2026,5,9,1,0
VALDIVIA_BL3_PINO,2026,5,9,1,0
VALDIVIA_BL4_EUCA,2026,5,9,1,0
VALDIVIA_BL4_PINO,2026,5,9,1,0
CMPC_CORDILLERA_GN_A,2026,5,9,1,3.137753088
CMPC_CORDILLERA_GNL_B,2026,5,9,1,3.137753088
CMPC_CORDILLERA_GNL_A,2026,5,9,1,3.137753088
CMPC_LAJA_BL1,2026,5,9,1,0
CMPC_LAJA_BL2,2026,5,9,1,0
CMPC_LAJA_BL3,2026,5,9,1,0
CMPC_LAJA_BL4,2026,5,9,1,0
CMPC_LAJA_BL5,2026,5,9,1,0
CMPC_PACIFICO_BL1,2026,5,9,1,0
CMPC_PACIFICO_BL2,2026,5,9,1,0
CMPC_PACIFICO_BL3,2026,5,9,1,0
SANTA_FE_BL1,2026,5,9,1,5
SANTA_FE_BL2,2026,5,9,1,5
SANTA_FE_BL3,2026,5,9,1,5
SANTA_FE_BL4,2026,5,9,1,5
PUNTA_COLORADA_DIE,2026,5,9,1,28.9
PUNTA_COLORADA_IFO,2026,5,9,1,28.9
HORCONES_DIE,2026,5,9,1,28.48
NUEVA_ALDEA_2,2026,5,9,1,50.83
VINALES_BL1,2026,5,9,1,0
VINALES_BL2,2026,5,9,1,0
ANGAMOS_1,2026,5,9,1,4.13
ANGAMOS_2,2026,5,9,1,4.13
ANDINA,2026,5,9,1,8.93
ANDES_U1-U2_DIE,2026,5,9,1,9.78
ANDES_U3_DIE,2026,5,9,1,13.54
ANDES_U4_DIE,2026,5,9,1,11.5
LAGUNA_VERDE_TG,2026,5,9,1,11.42
LAGUNA_VERDE_TV,2026,5,9,1,7.86
CMPC_BUCALEMU_1,2026,5,9,1,0
CMPC_BUCALEMU_2,2026,5,9,1,0
NUEVA_VENTANAS,2026,5,9,1,5.49
NUEVA_RENCA-FA_GNL_C,2026,5,9,1,0
NUEVA_RENCA-FA_GNL_D,2026,5,9,1,0
NUEVA_RENCA-FA_GNL_E,2026,5,9,1,0
NEHUENCO_1-FA_GN_B,2026,5,9,1,0
NEHUENCO_2-TG+TV_GN_B,2026,5,9,1,3.75
NEHUENCO_1-TG_GN_B,2026,5,9,1,4.091628079
NEHUENCO_2-TG_GN_B,2026,5,9,1,3.75
NEHUENCO_1-TG+TV_GN_B,2026,5,9,1,4.54
NEHUENCO_9B_GN_B,2026,5,9,1,2.9
SAN_ISIDRO-TG+TV-FSTVD_GNL_E,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV_GNL_F,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV-FSTVD_GNL_F,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV_GNL_X,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV-FSTVD_GNL_X,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV_GNL_INF,2026,5,9,1,3.538398881
QUINTERO_1A_GN_B,2026,5,9,1,3.799578549
QUINTERO_1B_GN_B,2026,5,9,1,3.799578549
SAN_ISIDRO-TG+TV-FSTVD_GNL_INF,2026,5,9,1,3.538398881
CANDELARIA_1_GN_B,2026,5,9,1,5.51027
CANDELARIA_2_GN_B,2026,5,9,1,5.51038
NUEVA_RENCA-FA_GN_B,2026,5,9,1,0
TALTAL_1_GN_B,2026,5,9,1,4.004368099
TALTAL_2_GN_B,2026,5,9,1,4.004368099
ATA-TG1A_GN_B,2026,5,9,1,1.11
ATA-TG1A+0.5TV1C_GN_B,2026,5,9,1,1.2
ATA-TG1A+TG1B+TV1C_GN_B,2026,5,9,1,1.2
ATA-TG1B_GN_B,2026,5,9,1,1.2
ATA-TG1B+0.5TV1C_GN_B,2026,5,9,1,1.2
ATA-TG2A_GN_B,2026,5,9,1,1.13
ATA-TG2A+0.5TV2C_GN_B,2026,5,9,1,1.22
ATA-TG2A+TG2B+TV2C_GN_B,2026,5,9,1,1.22
ATA-TG2B_GN_B,2026,5,9,1,1.22
ATA-TG2B+0.5TV2C_GN_B,2026,5,9,1,1.22
MEJILLONES_3-TG_GN_B,2026,5,9,1,2.86
MEJILLONES_3-TG+TV_GN_B,2026,5,9,1,2.86
TOCOPILLA_U16-TG_GN_B,2026,5,9,1,5
TOCOPILLA_U16-TG+TV_GN_B,2026,5,9,1,5
TOCOPILLA-TG3_GN_B,2026,5,9,1,0.99
KELAR-TG1_GN_B,2026,5,9,1,4.59
KELAR-TG1+0.5TV_GN_B,2026,5,9,1,3.18
KELAR-TG1+TG2+TV_GN_B,2026,5,9,1,1.69
KELAR-TG2_GN_B,2026,5,9,1,4.59
KELAR-TG2+0.5TV_GN_B,2026,5,9,1,3.18
LOS_VIENTOS_GN_B,2026,5,9,1,6.97
LOS_VIENTOS-CNAVIA_GN_B,2026,5,9,1,6.97
NEHUENCO_1-FA_GN_C,2026,5,9,1,0
NEHUENCO_2-TG+TV_GN_C,2026,5,9,1,3.75
NEHUENCO_1-TG_GN_C,2026,5,9,1,4.091628079
NEHUENCO_2-TG_GN_C,2026,5,9,1,3.75
NEHUENCO_1-TG+TV_GN_C,2026,5,9,1,4.54
NEHUENCO_9B_GN_C,2026,5,9,1,2.9
NUEVA_RENCA-TG+TV_GN_C,2026,5,9,1,3.034
SAN_ISIDRO_2-TG+TV_GN_B,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV-FSTVU_GN_B,2026,5,9,1,2.916332745
SAN_ISIDRO-TG+TV_GN_B,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV-FSTVD_GN_B,2026,5,9,1,3.538398881
SAN_ISIDRO-TG_GN_B,2026,5,9,1,2.86502357
SAN_ISIDRO_2-TG_GN_B,2026,5,9,1,2.133379854
QUINTERO_1A_GN_C,2026,5,9,1,3.799578549
QUINTERO_1B_GN_C,2026,5,9,1,3.799578549
SAN_ISIDRO-FA_GN_B,2026,5,9,1,3.538398881
CANDELARIA_1_GN_C,2026,5,9,1,5.51027
CANDELARIA_2_GN_C,2026,5,9,1,5.51038
NUEVA_RENCA-FA_GN_C,2026,5,9,1,0
TALTAL_1_GN_C,2026,5,9,1,4.004368099
TALTAL_2_GN_C,2026,5,9,1,4.004368099
ATA-TG1A_GN_C,2026,5,9,1,1.11
ATA-TG1A+0.5TV1C_GN_C,2026,5,9,1,1.2
ATA-TG1A+TG1B+TV1C_GN_C,2026,5,9,1,1.2
ATA-TG1B_GN_C,2026,5,9,1,1.2
ATA-TG1B+0.5TV1C_GN_C,2026,5,9,1,1.2
ATA-TG2A_GN_C,2026,5,9,1,1.13
ATA-TG2A+0.5TV2C_GN_C,2026,5,9,1,1.22
ATA-TG2A+TG2B+TV2C_GN_C,2026,5,9,1,1.22
ATA-TG2B_GN_C,2026,5,9,1,1.22
ATA-TG2B+0.5TV2C_GN_C,2026,5,9,1,1.22
MEJILLONES_3-TG_GN_C,2026,5,9,1,2.86
MEJILLONES_3-TG+TV_GN_C,2026,5,9,1,2.86
TOCOPILLA_U16-TG_GN_C,2026,5,9,1,5
TOCOPILLA_U16-TG+TV_GN_C,2026,5,9,1,5
TOCOPILLA-TG3_GN_C,2026,5,9,1,0.99
KELAR-TG1_GN_C,2026,5,9,1,4.59
KELAR-TG1+0.5TV_GN_C,2026,5,9,1,3.18
KELAR-TG1+TG2+TV_GN_C,2026,5,9,1,1.69
KELAR-TG2_GN_C,2026,5,9,1,4.59
KELAR-TG2+0.5TV_GN_C,2026,5,9,1,3.18
LOS_VIENTOS_GN_C,2026,5,9,1,6.97
LOS_VIENTOS-CNAVIA_GN_C,2026,5,9,1,6.97
NEHUENCO_1-FA_GN_D,2026,5,9,1,0
NEHUENCO_2-TG+TV_GN_D,2026,5,9,1,3.75
NEHUENCO_1-TG_GN_D,2026,5,9,1,4.091628079
NEHUENCO_2-TG_GN_D,2026,5,9,1,3.75
NEHUENCO_1-TG+TV_GN_D,2026,5,9,1,4.54
NEHUENCO_9B_GN_D,2026,5,9,1,2.9
NUEVA_RENCA-TG+TV_GN_D,2026,5,9,1,3.034
SAN_ISIDRO_2-TG+TV_GN_C,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV-FSTVU_GN_C,2026,5,9,1,2.916332745
SAN_ISIDRO-TG+TV_GN_C,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV-FSTVD_GN_C,2026,5,9,1,3.538398881
SAN_ISIDRO-TG_GN_C,2026,5,9,1,2.86502357
SAN_ISIDRO_2-TG_GN_C,2026,5,9,1,2.133379854
QUINTERO_1A_GN_D,2026,5,9,1,3.799578549
QUINTERO_1B_GN_D,2026,5,9,1,3.799578549
SAN_ISIDRO-FA_GN_C,2026,5,9,1,3.538398881
CANDELARIA_1_GN_D,2026,5,9,1,5.51027
CANDELARIA_2_GN_D,2026,5,9,1,5.51038
NUEVA_RENCA-FA_GN_D,2026,5,9,1,0
TALTAL_1_GN_D,2026,5,9,1,4.004368099
TALTAL_2_GN_D,2026,5,9,1,4.004368099
ATA-TG1A_GN_D,2026,5,9,1,1.1
ATA-TG1A+0.5TV1C_GN_D,2026,5,9,1,1.11
ATA-TG1A+TG1B+TV1C_GN_D,2026,5,9,1,1.2
ATA-TG1B_GN_D,2026,5,9,1,1.2
ATA-TG1B+0.5TV1C_GN_D,2026,5,9,1,1.2
ATA-TG2A_GN_D,2026,5,9,1,1.22
ATA-TG2A+0.5TV2C_GN_D,2026,5,9,1,1.13
ATA-TG2A+TG2B+TV2C_GN_D,2026,5,9,1,1.22
ATA-TG2B_GN_D,2026,5,9,1,1.22
ATA-TG2B+0.5TV2C_GN_D,2026,5,9,1,1.22
MEJILLONES_3-TG_GN_D,2026,5,9,1,2.86
MEJILLONES_3-TG+TV_GN_D,2026,5,9,1,2.86
TOCOPILLA_U16-TG_GN_D,2026,5,9,1,5
TOCOPILLA_U16-TG+TV_GN_D,2026,5,9,1,5
TOCOPILLA-TG3_GN_D,2026,5,9,1,0.99
KELAR-TG1_GN_D,2026,5,9,1,4.59
KELAR-TG1+0.5TV_GN_D,2026,5,9,1,3.18
KELAR-TG1+TG2+TV_GN_D,2026,5,9,1,1.69
KELAR-TG2_GN_D,2026,5,9,1,4.59
KELAR-TG2+0.5TV_GN_D,2026,5,9,1,3.18
LOS_VIENTOS_GN_D,2026,5,9,1,6.97
LOS_VIENTOS-CNAVIA_GN_D,2026,5,9,1,6.97
NEWEN_GN_B,2026,5,9,1,7.49
QUINTERO_1A_GN_E,2026,5,9,1,3.799578549
QUINTERO_1B_GN_E,2026,5,9,1,3.799578549
SAN_ISIDRO_2-TG+TV_GN_D,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV-FSTVU_GN_D,2026,5,9,1,2.916332745
SAN_ISIDRO-TG+TV_GN_D,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV-FSTVD_GN_D,2026,5,9,1,3.538398881
SAN_ISIDRO-TG_GN_D,2026,5,9,1,2.86502357
SAN_ISIDRO_2-TG_GN_D,2026,5,9,1,2.133379854
SAN_ISIDRO-FA_GN_D,2026,5,9,1,3.538398881
CENIZAS_U4,2026,5,9,1,49.13
CENIZAS_U5,2026,5,9,1,53.62
ARAUCO_MAPA_BL1,2026,5,9,1,0
ARAUCO_MAPA_BL2,2026,5,9,1,0
